sentiment,text
0,@MENTION darn..i thought jb actually had a chance..3 to 0 mj ohh well..i know that jb is amazing!
1,"@MENTION two weeks! by then, you're supposed to give it up. what did you do, break the crackberry or something?"
1,"@MENTION u totally rock! ur dog is so cute, i have 6 all rescued. love from belfast."
1,@MENTION that's one of my favorite quotes.
1,@MENTION fries on a burger?? hmmm...you might be on to something. i think i'll try that.
1,is feeling especially girly today
0,"@MENTION if we're late, you'll know why."
0,@MENTION wish i would've seen your tweet sooner i would've asked you to come join us
1,@MENTION this is me danielle i dont know what im doing when it comes to work!
0,@MENTION yes saw that too not fair!
0,"is doing the very adult thing and staying in to find a job, that and the fact i'm too sunburnt to go to the beach again"
1,@MENTION hi kinza! this is bushra! also having exams. good luuuuuuuck!
0,i miss that family so muchhhhh. i miss my 23 year old buddyyy but oh well. i still k.i.t. with his cousin!
0,"@MENTION yes, at an upgraded consumption rate, too"
1,gabby makes me
1,"@MENTION strange, i introduce my boyfriend as vladimir, despite that not being his name. vladimir is also josef's middle name"
0,i sure hope there is a good major change coming my way.
1,@MENTION - remaining 'socially networked' is kind of a pain right? thanks for the casa de wimberley invitation!
1,burp the frog
1,i absolutely love mike watts from sexy heroes
0,"@MENTION thanks,sorry i cant reply on my mobile so i just text update was at a family party,no pics of food lol it was yum tho!"
1,"@MENTION watching it on channel 4+1 by the way so an hour behind, other people might know more who watched it on channel 4"
0,it's raining man!
1,@MENTION just saw your video and wondering if the care with the knife and the wrapped hand are in any way related
1,just made twitter
0,i so do not want to be awake right now boo school!
1,@MENTION - that is great!!!! (is that a blue jay talking to the cardinal?)
0,my phone won't let me call @MENTION and say creepy things.
1,is definitely going..biking!
0,is sad that she is a senior
1,@MENTION and i'm really glad you were able to watch the game
0,"@MENTION nope, never - didn't bother getting them"
1,@MENTION you aren't a baseball fan?? too bad. its a great way to enjoy the wonderful spring weather.
0,@MENTION sorry to hear that
0,cleaning my room
1,@MENTION cuz the west is still in yo blood!! u can leave the west but the west will never leave u
1,"@MENTION why limit your story to 140 ch. tell all what is annoying you at ,it will help relieve your stress"
1,this weekend...i get photoshop thanks to @MENTION
1,i love my stereo. annoying our neighbor with loud non-turkish music makes me happy.
0,i wish i was going to the jb concert now
1,@MENTION fair enough
0,being nicotine free has made me quite grouchy!
0,about to head back to work after a week off for spring break.
1,"@MENTION no, she's not on twitter. it's *you* that's tired of it."
1,hi @MENTION fellow supernatural fan i take it?
0,@MENTION yucky!!! for whatevv reason i can't eat 5 guys anymore. just makes me gag!!!
0,is making a call: the dallas mavericks will never win an nba championship.
0,@MENTION i got asthma
1,@MENTION magic went through!?!? fantastic! nba
1,day of the tonys!!!
1,just came back from hk
0,aah seasonal finale of the mentalist!!!
0,@MENTION they played dirty dancing right b4 you said you finally got urs to work girl
1,@MENTION yeah i've taken family from spain shopping. god i hate it! at least there is an apple store
0,"@MENTION i know, work work.. he he, lucky guy"
1,@MENTION @MENTION ok.. so i tweeted about the rains and it is not raining anymore. atleast i wont have to water the plants tomorrow.
0,"i am going to be in glasses tomorrow, idc what they say, i'm fucking tired"
0,"just fell asleep for 6 hours, what a wonderful way to spend a friday night."
1,@MENTION i'm watching girl movies all night! great night for movie night
1,"loved flawless, stavros flatley, julian smith, sheean...acctually all of them apart from hollie&2grand."
1,"@MENTION i talked to my girlfriend about that exact sentiment this morning, after eating a proper breakfast."
0,@MENTION i'd quite like it but my inq1 still has about 14 months on it
1,@MENTION thank you pumpkin tits. miss you very much.
1,@MENTION that's what we're doing today... right after breakfast. can't wait!
1,"@MENTION lol , lets jus say we both rote quite alot lol x"
1,"omg. if you effing twilight fangirls down calm down, i'm gonna punch you. it's one man, with dirty hair. get over it. that is all."
1,wondering if jonesy actually went to bed when she said she was going to or if she's being a night owl like me...
1,go bk 2 school on monday :s but at least i can c my friends again
0,i am not looking forward to this critical thinking exam tomorrow
0,@MENTION but no longer with me
0,@MENTION awww.. are you sick again? poor youuu! x
0,@MENTION reply to me just the once mikey way!
1,i love being a fake rebel.mmm... kinda hungry.anyone want to do something?
0,"i really, really hate earthquakes"
1,"@MENTION didn't do it first! exported blog though. some memory issues, yet working fine now."
1,watching the notebook <3 it feels like the 100th time but this movie is sooo amazing
1,omg!! only 2 more days of school and then vacation time!!
1,@MENTION all 3 at the same time :/ ill have an ear looking like a beetroot!! i think you should get your ears done get scafolding
0,@MENTION why arent you staying for all of it?
0,"stressfull day, tired of it takin 3 hrs to get to work and 3 hrs home damn these buses, need my car back"
0,feeling cold at this time of summer :s .... fever is killing me
0,"@MENTION so sorry to hear that. i lost two hard drives this year, i know the feeling"
0,my back is killing me
1,@MENTION it's good when i see your friendly face how's yours
1,- sunset...view from our rooftop's studio
0,@MENTION thats ok i'll get over it lol
1,i see storm in gmail for the first time
0,@MENTION ur kidding? hopes dashed! and i entered them all so many times! nothing....
1,"i'm sitting in class.... waiting for the teacher to get here, and finally writing my first tweet!"
1,@MENTION that is never part of consideration when we decide to have children...probably should be
1,is wishing all mothers-happy mother's day
0,@MENTION yeah. but luckily i don't have to see the second booklet. doing the short course
1,"@MENTION could i please get a shout out or anything, i'm a huge fan i can't wait for your new cd"
1,"@MENTION demi your truly the best,that statement has made alot of people happy"
1,@MENTION *glomp* hi! hehe
1,@MENTION it's my saving grace
0,im about to go to boring school
1,omg! just back from the igo yard sale for bruce's truck - got a kayak w/ everything for $50! cool stuff! back for more!
1,@MENTION we have hail too! got caught walking dog in it lol typical!!
1,so touch my heart once again. this is my sweetest revenge.
0,i miss my one and only boo @MENTION i wish she would talk to me again
0,dameunited enjoying weather? im in yorkshire and tgd weather is dull and drizzly
0,"@MENTION oh, sweetie.. try, listen one music calm. you can this? i guess.. so much better.."
1,"@MENTION saw you in chicago last month. you were amazing! ""why do the men stray"" live gave me goosebumps."
1,going apartment finding again today. maybe we'll see cheaper apartments today.
0,aww puppies!
0,stupid have to be over 18 to get a contract
0,@MENTION que triste heusaeusauhea
1,"@MENTION oh what can i say, i'm sad... it's a box of wine - lol. i'd be more than happy to share. tgif!!!"
0,@MENTION cause corey got off so that means no gb and now im sittin on my comp with notin to do
0,omg my hairs done and it looks hott! i fell bad for robert pattinson and kirsten stewart gettin mod everyday
0,"@MENTION eeeww!!! snakes i can deal with, but mice and things of that nature, no way!!! yucko!"
1,another fun night on the town
1,really really good long talk with thanh! he is cool yo! keep your head up dude!
0,@MENTION i dont has bread at home
0,hating my computer cause when i change my dumb dp it puts an x over it
0,@MENTION i am very jealous
0,10 days and countin..
1,@MENTION get 100 followers a day using once you add everyone you are on the train or pay vip
0,one hour on the local clay court...worst tennis in many many years the sun in low angle and no leaves on the trees=terrible light
1,@MENTION thank you
1,@MENTION yep side hustle til its the main hustle
1,@MENTION what did she just tweet? haha im not on computer. i get updates on my phone. jb has my <3
0,i also want easter break / pôøωsklov!
1,@MENTION can't wait! we love you in australia
1,@MENTION i know i can't wait for it to come out
0,i hate workin in the hood. i wanna smoothie
0,@MENTION i think i'd rather take the processed chicken route. ahhhh! a live chicken?! the sound of it makes me feel queasy.
1,"would like to meet him, just once ‚ô•"
0,fun soccer game today. we shoulda won tho
1,"singapore, we're coming home. -"
0,going to see my doctor tonight. hopefully we find out what√®s going on now...
1,35 points 10 assists 6 rebounds...one man;; kobe!! hii haters i thought we couldn't beat denver??
0,mdm teo is so naggy and she's getting on my nerve! arghhh!
1,@MENTION have fun on the set today! if you need any more actors...just tweet me ha ha!
0,@MENTION oh god yer fingers crossed. i wanna here the 'don't forget' tracks thooooo (n) which did she sing at jb?
0,this is sad! john and kate are officially filing for divorce...as bad as the times have been this still shocks me.
1,im revising and on msn
